Plot Title: 10m O. Patagonica,,,,,,,,
#,Date Tim,"e, GMT+03:00","Temp, °C (LGR S/N: 20794989, SEN S/N: 20794989, LBL: <C>)","Intensity, Lux (LGR S/N: 20794989, SEN S/N: 20794989, LBL: <LUX>)",Coupler Attached (LGR S/N: 20794989),Host Connected (LGR S/N: 20794989),Stopped (LGR S/N: 20794989),End Of File (LGR S/N: 20794989)
5382,09/04/2020,24  18:30:00,31.064,86.1,,,,
5383,09/04/2020,24  19:00:00,30.963,0,,,,
5384,09/04/2020,24  19:30:00,30.963,0,,,,
5385,09/04/2020,24  20:00:00,30.963,0,,,,
5386,09/04/2020,24  20:30:00,30.963,0,,,,
5387,09/04/2020,24  21:00:00,30.963,0,,,,
5388,09/04/2020,24  21:30:00,30.862,0,,,,
5389,09/04/2020,24  22:00:00,30.862,0,,,,
5390,09/04/2020,24  22:30:00,30.862,0,,,,
5391,09/04/2020,24  23:00:00,30.862,0,,,,
5392,09/04/2020,24  23:30:00,30.862,0,,,,
5393,09/05/2020,0:00:00,30.862,0,,,,
5394,09/05/2020,24  0:30:00,30.862,0,,,,
5395,09/05/2020,24  1:00:00,30.862,0,,,,
5396,09/05/2020,24  1:30:00,30.76,0,,,,
5397,09/05/2020,24  2:00:00,30.76,0,,,,
5398,09/05/2020,24  2:30:00,30.76,0,,,,
5399,09/05/2020,24  3:00:00,30.76,0,,,,
5400,09/05/2020,24  3:30:00,30.76,0,,,,
5401,09/05/2020,24  4:00:00,30.76,0,,,,
5402,09/05/2020,24  4:30:00,30.659,0,,,,
5403,09/05/2020,24  5:00:00,30.659,0,,,,
5404,09/05/2020,24  5:30:00,30.659,0,,,,
5405,09/05/2020,24  6:00:00,30.659,0,,,,
5406,09/05/2020,24  6:30:00,30.659,0,,,,
5407,09/05/2020,24  7:00:00,30.659,10.8,,,,
5408,09/05/2020,24  7:30:00,30.659,21.5,,,,
5409,09/05/2020,24  8:00:00,30.76,21.5,,,,
5410,09/05/2020,24  8:30:00,30.76,64.6,,,,
5411,09/05/2020,24  9:00:00,30.76,376.7,,,,
5412,09/05/2020,24  9:30:00,30.862,96.9,,,,
5413,09/05/2020,24  10:00:00,30.963,1001,,,,
5414,09/05/2020,24  10:30:00,30.963,452.1,,,,
5415,09/05/2020,24  11:00:00,30.963,107.6,,,,
5416,09/05/2020,24  11:30:00,30.963,828.8,,,,
5417,09/05/2020,24  12:00:00,30.963,139.9,,,,
5418,09/05/2020,24  12:30:00,30.76,86.1,,,,
5419,09/05/2020,24  13:00:00,30.76,1722.2,,,,
5420,09/05/2020,24  13:30:00,30.862,301.4,,,,
5421,09/05/2020,24  14:00:00,30.862,129.2,,,,
5422,09/05/2020,24  14:30:00,30.963,1980.6,,,,
5423,09/05/2020,24  15:00:00,31.064,279.9,,,,
5424,09/05/2020,24  15:30:00,31.064,129.2,,,,
5425,09/05/2020,24  16:00:00,31.064,1550,,,,
5426,09/05/2020,24  16:30:00,31.166,656.6,,,,
5427,09/05/2020,24  17:00:00,31.166,53.8,,,,
5428,09/05/2020,24  17:30:00,31.166,516.7,,,,
5429,09/05/2020,24  18:00:00,31.064,10.8,,,,
5430,09/05/2020,24  18:30:00,31.064,0,,,,
5431,09/05/2020,24  19:00:00,31.064,0,,,,
5432,09/05/2020,24  19:30:00,31.064,0,,,,
5433,09/05/2020,24  20:00:00,31.064,0,,,,
5434,09/05/2020,24  20:30:00,30.963,0,,,,
5435,09/05/2020,24  21:00:00,30.963,0,,,,
5436,09/05/2020,24  21:30:00,30.963,0,,,,
5437,09/05/2020,24  22:00:00,30.963,0,,,,
5438,09/05/2020,24  22:30:00,30.963,0,,,,
5439,09/05/2020,24  23:00:00,30.963,0,,,,
5440,09/05/2020,24  23:30:00,30.963,0,,,,
5441,09/06/2020,0:00:00,30.963,0,,,,
5442,09/06/2020,24  0:30:00,30.963,0,,,,
5443,09/06/2020,24  1:00:00,30.963,0,,,,
5444,09/06/2020,24  1:30:00,30.963,0,,,,
5445,09/06/2020,24  2:00:00,30.963,0,,,,
5446,09/06/2020,24  2:30:00,30.862,0,,,,
5447,09/06/2020,24  3:00:00,30.862,0,,,,
5448,09/06/2020,24  3:30:00,30.862,0,,,,
5449,09/06/2020,24  4:00:00,30.862,0,,,,
5450,09/06/2020,24  4:30:00,30.862,0,,,,
5451,09/06/2020,24  5:00:00,30.862,0,,,,
5452,09/06/2020,24  5:30:00,30.862,0,,,,
5453,09/06/2020,24  6:00:00,30.862,0,,,,
5454,09/06/2020,24  6:30:00,30.862,10.8,,,,
5455,09/06/2020,24  7:00:00,30.862,0,,,,
5456,09/06/2020,24  7:30:00,30.862,21.5,,,,
5457,09/06/2020,24  8:00:00,30.862,21.5,,,,
5458,09/06/2020,24  8:30:00,30.862,75.3,,,,
5459,09/06/2020,24  9:00:00,30.862,312.2,,,,
5460,09/06/2020,24  9:30:00,30.862,624.3,,,,
5461,09/06/2020,24  10:00:00,30.862,366,,,,
5462,09/06/2020,24  10:30:00,30.862,129.2,,,,
5463,09/06/2020,24  11:00:00,30.963,161.5,,,,
5464,09/06/2020,24  11:30:00,30.862,742.7,,,,
5465,09/06/2020,24  12:00:00,30.862,1033.3,,,,
5466,09/06/2020,24  12:30:00,30.862,193.8,,,,
5467,09/06/2020,24  13:00:00,30.963,301.4,,,,
5468,09/06/2020,24  13:30:00,31.064,441.3,,,,
5469,09/06/2020,24  14:00:00,31.166,1463.9,,,,
5470,09/06/2020,24  14:30:00,31.268,258.3,,,,
5471,09/06/2020,24  15:00:00,31.37,775,,,,
5472,09/06/2020,24  15:30:00,31.37,150.7,,,,
5473,09/06/2020,24  16:00:00,31.37,1636.1,,,,
5474,09/06/2020,24  16:30:00,31.37,731.9,,,,
5475,09/06/2020,24  17:00:00,31.37,645.8,,,,
5476,09/06/2020,24  17:30:00,31.268,538.2,,,,
5477,09/06/2020,24  18:00:00,31.268,279.9,,,,
5478,09/06/2020,24  18:30:00,31.166,75.3,,,,
5479,09/06/2020,24  19:00:00,31.166,0,,,,
5480,09/06/2020,24  19:30:00,31.166,0,,,,
5481,09/06/2020,24  20:00:00,31.166,0,,,,
5482,09/06/2020,24  20:30:00,31.166,0,,,,
5483,09/06/2020,24  21:00:00,31.064,0,,,,
5484,09/06/2020,24  21:30:00,31.064,0,,,,
5485,09/06/2020,24  22:00:00,31.064,0,,,,
5486,09/06/2020,24  22:30:00,31.064,0,,,,
5487,09/06/2020,24  23:00:00,31.064,0,,,,
5488,09/06/2020,24  23:30:00,31.064,0,,,,
5489,09/07/2020,0:00:00,31.064,0,,,,
5490,09/07/2020,24  0:30:00,31.064,0,,,,
5491,09/07/2020,24  1:00:00,31.064,0,,,,
5492,09/07/2020,24  1:30:00,30.963,0,,,,
5493,09/07/2020,24  2:00:00,30.963,0,,,,
5494,09/07/2020,24  2:30:00,30.963,0,,,,
5495,09/07/2020,24  3:00:00,30.963,0,,,,
5496,09/07/2020,24  3:30:00,30.963,0,,,,
5497,09/07/2020,24  4:00:00,30.963,0,,,,
5498,09/07/2020,24  4:30:00,30.963,0,,,,
5499,09/07/2020,24  5:00:00,30.963,0,,,,
5500,09/07/2020,24  5:30:00,30.862,0,,,,
5501,09/07/2020,24  6:00:00,30.862,0,,,,
5502,09/07/2020,24  6:30:00,30.862,0,,,,
5503,09/07/2020,24  7:00:00,30.862,0,,,,
5504,09/07/2020,24  7:30:00,30.862,129.2,,,,
5505,09/07/2020,24  8:00:00,30.963,21.5,,,,
5506,09/07/2020,24  8:30:00,30.963,64.6,,,,
5507,09/07/2020,24  9:00:00,31.064,43.1,,,,
5508,09/07/2020,24  9:30:00,31.064,86.1,,,,
5509,09/07/2020,24  10:00:00,31.064,290.6,,,,
5510,09/07/2020,24  10:30:00,30.963,96.9,,,,
5511,09/07/2020,24  11:00:00,30.963,882.6,,,,
5512,09/07/2020,24  11:30:00,31.064,107.6,,,,
5513,09/07/2020,24  12:00:00,31.166,129.2,,,,
5514,09/07/2020,24  12:30:00,31.268,1065.6,,,,
5515,09/07/2020,24  13:00:00,31.37,193.8,,,,
5516,09/07/2020,24  13:30:00,31.37,236.8,,,,
5517,09/07/2020,24  14:00:00,31.37,2411.1,,,,
5518,09/07/2020,24  14:30:00,31.37,1033.3,,,,
5519,09/07/2020,24  15:00:00,31.37,1894.5,,,,
5520,09/07/2020,24  15:30:00,31.37,538.2,,,,
5521,09/07/2020,24  16:00:00,31.268,1377.8,,,,
5522,09/07/2020,24  16:30:00,31.268,796.5,,,,
5523,09/07/2020,24  17:00:00,31.268,850.4,,,,
5524,09/07/2020,24  17:30:00,31.268,344.4,,,,
5525,09/07/2020,24  18:00:00,31.268,236.8,,,,
5526,09/07/2020,24  18:30:00,31.268,43.1,,,,
5527,09/07/2020,24  19:00:00,31.268,0,,,,
5528,09/07/2020,24  19:30:00,31.268,0,,,,
5529,09/07/2020,24  20:00:00,31.268,0,,,,
5530,09/07/2020,24  20:30:00,31.268,0,,,,
5531,09/07/2020,24  21:00:00,31.268,0,,,,
5532,09/07/2020,24  21:30:00,31.268,0,,,,
5533,09/07/2020,24  22:00:00,31.268,0,,,,
5534,09/07/2020,24  22:30:00,31.268,0,,,,
5535,09/07/2020,24  23:00:00,31.268,0,,,,
5536,09/07/2020,24  23:30:00,31.166,0,,,,
5537,09/08/2020,0:00:00,31.166,0,,,,
5538,09/08/2020,24  0:30:00,31.166,0,,,,
5539,09/08/2020,24  1:00:00,31.166,0,,,,
5540,09/08/2020,24  1:30:00,31.268,0,,,,
5541,09/08/2020,24  2:00:00,31.166,0,,,,
5542,09/08/2020,24  2:30:00,31.166,0,,,,
5543,09/08/2020,24  3:00:00,31.166,0,,,,
5544,09/08/2020,24  3:30:00,31.166,0,,,,
5545,09/08/2020,24  4:00:00,31.166,0,,,,
5546,09/08/2020,24  4:30:00,31.166,0,,,,
5547,09/08/2020,24  5:00:00,31.166,0,,,,
5548,09/08/2020,24  5:30:00,31.166,0,,,,
5549,09/08/2020,24  6:00:00,31.064,0,,,,
5550,09/08/2020,24  6:30:00,31.064,0,,,,
5551,09/08/2020,24  7:00:00,31.064,0,,,,
5552,09/08/2020,24  7:30:00,31.064,32.3,,,,
5553,09/08/2020,24  8:00:00,31.064,10.8,,,,
5554,09/08/2020,24  8:30:00,31.166,215.3,,,,
5555,09/08/2020,24  9:00:00,31.166,43.1,,,,
5556,09/08/2020,24  9:30:00,31.166,75.3,,,,
5557,09/08/2020,24  10:00:00,31.166,290.6,,,,
5558,09/08/2020,24  10:30:00,31.268,86.1,,,,
5559,09/08/2020,24  11:00:00,31.268,118.4,,,,
5560,09/08/2020,24  11:30:00,31.268,150.7,,,,
5561,09/08/2020,24  12:00:00,31.166,484.4,,,,
5562,09/08/2020,24  12:30:00,31.268,1377.8,,,,
5563,09/08/2020,24  13:00:00,31.268,516.7,,,,
5564,09/08/2020,24  13:30:00,31.268,376.7,,,,
5565,09/08/2020,24  14:00:00,31.268,430.6,,,,
5566,09/08/2020,24  14:30:00,31.37,258.3,,,,
5567,09/08/2020,24  15:00:00,31.37,118.4,,,,
5568,09/08/2020,24  15:30:00,31.37,64.6,,,,
5569,09/08/2020,24  16:00:00,31.472,785.8,,,,
5570,09/08/2020,24  16:30:00,31.472,161.5,,,,
5571,09/08/2020,24  17:00:00,31.37,656.6,,,,
5572,09/08/2020,24  17:30:00,31.37,376.7,,,,
5573,09/08/2020,24  18:00:00,31.268,183,,,,
5574,09/08/2020,24  18:30:00,31.268,32.3,,,,
5575,09/08/2020,24  19:00:00,31.268,0,,,,
5576,09/08/2020,24  19:30:00,31.268,0,,,,
5577,09/08/2020,24  20:00:00,31.268,0,,,,
5578,09/08/2020,24  20:30:00,31.472,0,,,,
5579,09/08/2020,24  21:00:00,31.37,0,,,,
5580,09/08/2020,24  21:30:00,31.268,0,,,,
5581,09/08/2020,24  22:00:00,31.166,0,,,,
5582,09/08/2020,24  22:30:00,31.166,0,,,,
5583,09/08/2020,24  23:00:00,31.166,0,,,,
5584,09/08/2020,24  23:30:00,31.268,0,,,,
5585,09/09/2020,0:00:00,31.064,0,,,,
5586,09/09/2020,24  0:30:00,31.064,0,,,,
5587,09/09/2020,24  1:00:00,31.166,0,,,,
5588,09/09/2020,24  1:30:00,31.268,0,,,,
5589,09/09/2020,24  2:00:00,31.268,0,,,,
5590,09/09/2020,24  2:30:00,31.268,0,,,,
5591,09/09/2020,24  3:00:00,31.268,0,,,,
5592,09/09/2020,24  3:30:00,31.166,0,,,,
5593,09/09/2020,24  4:00:00,31.166,0,,,,
5594,09/09/2020,24  4:30:00,31.166,0,,,,
5595,09/09/2020,24  5:00:00,31.166,0,,,,
5596,09/09/2020,24  5:30:00,31.064,0,,,,
5597,09/09/2020,24  6:00:00,31.064,0,,,,
5598,09/09/2020,24  6:30:00,31.064,0,,,,
5599,09/09/2020,24  7:00:00,30.963,32.3,,,,
5600,09/09/2020,24  7:30:00,31.064,64.6,,,,
5601,09/09/2020,24  8:00:00,31.064,64.6,,,,
5602,09/09/2020,24  8:30:00,31.064,53.8,,,,
5603,09/09/2020,24  9:00:00,31.166,32.3,,,,
5604,09/09/2020,24  9:30:00,31.166,409,,,,
5605,09/09/2020,24  10:00:00,31.166,53.8,,,,
5606,09/09/2020,24  10:30:00,31.166,925.7,,,,
5607,09/09/2020,24  11:00:00,31.268,333.7,,,,
5608,09/09/2020,24  11:30:00,31.268,990.3,,,,
5609,09/09/2020,24  12:00:00,31.268,107.6,,,,
5610,09/09/2020,24  12:30:00,31.268,279.9,,,,
5611,09/09/2020,24  13:00:00,31.37,1722.2,,,,
5612,09/09/2020,24  13:30:00,31.37,1722.2,,,,
5613,09/09/2020,24  14:00:00,31.37,118.4,,,,
5614,09/09/2020,24  14:30:00,31.472,129.2,,,,
5615,09/09/2020,24  15:00:00,31.472,409,,,,
5616,09/09/2020,24  15:30:00,31.472,1377.8,,,,
5617,09/09/2020,24  16:00:00,31.472,947.2,,,,
5618,09/09/2020,24  16:30:00,31.472,376.7,,,,
5619,09/09/2020,24  17:00:00,31.37,581.3,,,,
5620,09/09/2020,24  17:30:00,31.37,10.8,,,,
5621,09/09/2020,24  18:00:00,31.37,75.3,,,,
5622,09/09/2020,24  18:30:00,31.268,10.8,,,,
5623,09/09/2020,24  19:00:00,31.268,0,,,,
5624,09/09/2020,24  19:30:00,31.166,0,,,,
5625,09/09/2020,24  20:00:00,31.166,0,,,,
5626,09/09/2020,24  20:30:00,31.064,0,,,,
5627,09/09/2020,24  21:00:00,31.166,0,,,,
5628,09/09/2020,24  21:30:00,31.166,0,,,,
5629,09/09/2020,24  22:00:00,31.166,0,,,,
5630,09/09/2020,24  22:30:00,31.166,0,,,,
5631,09/09/2020,24  23:00:00,31.064,0,,,,
5632,09/09/2020,24  23:30:00,31.064,0,,,,
5633,09/10/2020,0:00:00,31.064,0,,,,
5634,09/10/2020,24  0:30:00,31.064,0,,,,
5635,09/10/2020,24  1:00:00,31.064,0,,,,
5636,09/10/2020,24  1:30:00,31.064,0,,,,
5637,09/10/2020,24  2:00:00,31.064,0,,,,
5638,09/10/2020,24  2:30:00,31.064,0,,,,
5639,09/10/2020,24  3:00:00,31.064,0,,,,
5640,09/10/2020,24  3:30:00,30.963,0,,,,
5641,09/10/2020,24  4:00:00,30.963,0,,,,
5642,09/10/2020,24  4:30:00,30.963,0,,,,
5643,09/10/2020,24  5:00:00,30.963,0,,,,
5644,09/10/2020,24  5:30:00,30.963,0,,,,
5645,09/10/2020,24  6:00:00,30.963,0,,,,
5646,09/10/2020,24  6:30:00,30.963,0,,,,
5647,09/10/2020,24  7:00:00,30.963,43.1,,,,
5648,09/10/2020,24  7:30:00,30.963,75.3,,,,
5649,09/10/2020,24  8:00:00,30.963,10.8,,,,
5650,09/10/2020,24  8:30:00,30.963,32.3,,,,
5651,09/10/2020,24  9:00:00,31.064,53.8,,,,
5652,09/10/2020,24  9:30:00,31.064,139.9,,,,
5653,09/10/2020,24  10:00:00,31.064,333.7,,,,
5654,09/10/2020,24  10:30:00,31.166,731.9,,,,
5655,09/10/2020,24  11:00:00,31.166,193.8,,,,
5656,09/10/2020,24  11:30:00,31.166,96.9,,,,
5657,09/10/2020,24  12:00:00,31.268,775,,,,
5658,09/10/2020,24  12:30:00,31.268,86.1,,,,
5659,09/10/2020,24  13:00:00,31.268,75.3,,,,
5660,09/10/2020,24  13:30:00,31.268,1550,,,,
5661,09/10/2020,24  14:00:00,31.268,1377.8,,,,
5662,09/10/2020,24  14:30:00,31.268,86.1,,,,
5663,09/10/2020,24  15:00:00,31.268,118.4,,,,
5664,09/10/2020,24  15:30:00,31.268,53.8,,,,
5665,09/10/2020,24  16:00:00,31.37,64.6,,,,
5666,09/10/2020,24  16:30:00,31.37,64.6,,,,
5667,09/10/2020,24  17:00:00,31.37,419.8,,,,
5668,09/10/2020,24  17:30:00,31.268,10.8,,,,
5669,09/10/2020,24  18:00:00,31.268,107.6,,,,
5670,09/10/2020,24  18:30:00,31.268,32.3,,,,
5671,09/10/2020,24  19:00:00,31.268,0,,,,
5672,09/10/2020,24  19:30:00,31.268,0,,,,
5673,09/10/2020,24  20:00:00,31.166,0,,,,
5674,09/10/2020,24  20:30:00,31.166,0,,,,
5675,09/10/2020,24  21:00:00,31.166,0,,,,
5676,09/10/2020,24  21:30:00,31.166,0,,,,
5677,09/10/2020,24  22:00:00,31.166,0,,,,
5678,09/10/2020,24  22:30:00,31.166,0,,,,
5679,09/10/2020,24  23:00:00,31.166,0,,,,
5680,09/10/2020,24  23:30:00,31.166,0,,,,
5681,09/11/2020,0:00:00,31.064,0,,,,
5682,09/11/2020,24  0:30:00,31.064,0,,,,
5683,09/11/2020,24  1:00:00,31.064,0,,,,
5684,09/11/2020,24  1:30:00,31.064,0,,,,
5685,09/11/2020,24  2:00:00,31.064,0,,,,
5686,09/11/2020,24  2:30:00,31.064,0,,,,
5687,09/11/2020,24  3:00:00,31.064,0,,,,
5688,09/11/2020,24  3:30:00,31.064,0,,,,
5689,09/11/2020,24  4:00:00,31.064,0,,,,
5690,09/11/2020,24  4:30:00,31.064,0,,,,
5691,09/11/2020,24  5:00:00,30.963,0,,,,
5692,09/11/2020,24  5:30:00,30.963,0,,,,
5693,09/11/2020,24  6:00:00,30.963,0,,,,
5694,09/11/2020,24  6:30:00,30.862,0,,,,
5695,09/11/2020,24  7:00:00,30.862,0,,,,
5696,09/11/2020,24  7:30:00,30.862,10.8,,,,
5697,09/11/2020,24  8:00:00,30.963,10.8,,,,
5698,09/11/2020,24  8:30:00,30.963,53.8,,,,
5699,09/11/2020,24  9:00:00,30.963,53.8,,,,
5700,09/11/2020,24  9:30:00,31.064,183,,,,
5701,09/11/2020,24  10:00:00,31.064,64.6,,,,
5702,09/11/2020,24  10:30:00,31.064,64.6,,,,
5703,09/11/2020,24  11:00:00,31.064,129.2,,,,
5704,09/11/2020,24  11:30:00,31.064,129.2,,,,
5705,09/11/2020,24  12:00:00,31.064,699.7,,,,
5706,09/11/2020,24  12:30:00,31.064,279.9,,,,
5707,09/11/2020,24  13:00:00,31.064,376.7,,,,
5708,09/11/2020,24  13:30:00,31.064,1463.9,,,,
5709,09/11/2020,24  14:00:00,31.064,764.2,,,,
5710,09/11/2020,24  14:30:00,31.064,150.7,,,,
5711,09/11/2020,24  15:00:00,31.166,107.6,,,,
5712,09/11/2020,24  15:30:00,31.268,96.9,,,,
5713,09/11/2020,24  16:00:00,31.268,936.5,,,,
5714,09/11/2020,24  16:30:00,31.268,635.1,,,,
5715,09/11/2020,24  17:00:00,31.37,204.5,,,,
5716,09/11/2020,24  17:30:00,31.37,64.6,,,,
5717,09/11/2020,24  18:00:00,31.268,64.6,,,,
5718,09/11/2020,24  18:30:00,31.268,10.8,,,,
5719,09/11/2020,24  19:00:00,31.268,0,,,,
5720,09/11/2020,24  19:30:00,31.166,0,,,,
5721,09/11/2020,24  20:00:00,31.166,0,,,,
5722,09/11/2020,24  20:30:00,31.166,0,,,,
5723,09/11/2020,24  21:00:00,31.064,0,,,,
5724,09/11/2020,24  21:30:00,31.064,0,,,,
5725,09/11/2020,24  22:00:00,31.064,0,,,,
5726,09/11/2020,24  22:30:00,31.064,0,,,,
5727,09/11/2020,24  23:00:00,30.963,0,,,,
5728,09/11/2020,24  23:30:00,30.963,0,,,,
5729,09/12/2020,0:00:00,30.963,0,,,,
5730,09/12/2020,24  0:30:00,30.963,0,,,,
5731,09/12/2020,24  1:00:00,30.963,0,,,,
5732,09/12/2020,24  1:30:00,30.963,0,,,,
5733,09/12/2020,24  2:00:00,30.963,0,,,,
5734,09/12/2020,24  2:30:00,30.963,0,,,,
5735,09/12/2020,24  3:00:00,30.862,0,,,,
5736,09/12/2020,24  3:30:00,30.862,0,,,,
5737,09/12/2020,24  4:00:00,30.862,0,,,,
5738,09/12/2020,24  4:30:00,30.862,0,,,,
5739,09/12/2020,24  5:00:00,30.862,0,,,,
5740,09/12/2020,24  5:30:00,30.862,0,,,,
5741,09/12/2020,24  6:00:00,30.862,0,,,,
5742,09/12/2020,24  6:30:00,30.862,0,,,,
5743,09/12/2020,24  7:00:00,30.862,0,,,,
5744,09/12/2020,24  7:30:00,30.862,10.8,,,,
5745,09/12/2020,24  8:00:00,30.862,43.1,,,,
5746,09/12/2020,24  8:30:00,30.862,43.1,,,,
5747,09/12/2020,24  9:00:00,30.862,32.3,,,,
5748,09/12/2020,24  9:30:00,30.862,75.3,,,,
5749,09/12/2020,24  10:00:00,30.963,118.4,,,,
5750,09/12/2020,24  10:30:00,30.963,107.6,,,,
5751,09/12/2020,24  11:00:00,30.963,236.8,,,,
5752,09/12/2020,24  11:30:00,30.963,172.2,,,,
5753,09/12/2020,24  12:00:00,31.064,183,,,,
5754,09/12/2020,24  12:30:00,31.064,355.2,,,,
5755,09/12/2020,24  13:00:00,31.064,118.4,,,,
5756,09/12/2020,24  13:30:00,31.064,161.5,,,,
5757,09/12/2020,24  14:00:00,31.064,904.2,,,,
5758,09/12/2020,24  14:30:00,31.064,667.4,,,,
5759,09/12/2020,24  15:00:00,31.064,893.4,,,,
5760,09/12/2020,24  15:30:00,31.064,193.8,,,,
5761,09/12/2020,24  16:00:00,30.963,258.3,,,,
5762,09/12/2020,24  16:30:00,30.963,290.6,,,,
5763,09/12/2020,24  17:00:00,30.963,236.8,,,,
5764,09/12/2020,24  17:30:00,30.862,172.2,,,,
5765,09/12/2020,24  18:00:00,30.862,10.8,,,,
5766,09/12/2020,24  18:30:00,30.862,10.8,,,,
5767,09/12/2020,24  19:00:00,30.862,0,,,,
5768,09/12/2020,24  19:30:00,30.862,0,,,,
5769,09/12/2020,24  20:00:00,30.76,0,,,,
5770,09/12/2020,24  20:30:00,30.76,0,,,,
5771,09/12/2020,24  21:00:00,30.76,0,,,,
5772,09/12/2020,24  21:30:00,30.659,0,,,,
5773,09/12/2020,24  22:00:00,30.659,0,,,,
5774,09/12/2020,24  22:30:00,30.558,0,,,,
5775,09/12/2020,24  23:00:00,30.457,0,,,,
5776,09/12/2020,24  23:30:00,30.457,0,,,,
5777,09/13/24,0:00:00,30.356,0,,,,
5778,09/13/24,0:30:00,30.356,0,,,,
5779,09/13/24,1:00:00,30.356,0,,,,
5780,09/13/24,1:30:00,30.356,0,,,,
5781,09/13/24,2:00:00,30.255,0,,,,
5782,09/13/24,2:30:00,30.255,0,,,,
5783,09/13/24,3:00:00,30.255,0,,,,
5784,09/13/24,3:30:00,30.154,0,,,,
5785,09/13/24,4:00:00,30.154,0,,,,
5786,09/13/24,4:30:00,30.154,0,,,,
5787,09/13/24,5:00:00,30.154,0,,,,
5788,09/13/24,5:30:00,30.154,0,,,,
5789,09/13/24,6:00:00,30.154,0,,,,
5790,09/13/24,6:30:00,30.154,0,,,,
5791,09/13/24,7:00:00,30.255,0,,,,
5792,09/13/24,7:30:00,30.255,0,,,,
5793,09/13/24,8:00:00,30.255,0,,,,
5794,09/13/24,8:30:00,30.255,21.5,,,,
5795,09/13/24,9:00:00,30.255,43.1,,,,
5796,09/13/24,9:30:00,30.356,193.8,,,,
5797,09/13/24,10:00:00,30.356,10.8,,,,
5798,09/13/24,10:30:00,30.356,96.9,,,,
5799,09/13/24,11:00:00,30.457,64.6,,,,
5800,09/13/24,11:30:00,30.457,64.6,,,,
5801,09/13/24,12:00:00,30.457,731.9,,,,
5802,09/13/24,12:30:00,30.457,118.4,,,,
5803,09/13/24,13:00:00,30.356,107.6,,,,
5804,09/13/24,13:30:00,30.356,64.6,,,,
5805,09/13/24,14:00:00,30.356,215.3,,,,
5806,09/13/24,14:30:00,30.356,64.6,,,,
5807,09/13/24,15:00:00,30.457,53.8,,,,
5808,09/13/24,15:30:00,30.457,753.5,,,,
5809,09/13/24,16:00:00,30.457,645.8,,,,
5810,09/13/24,16:30:00,30.457,322.9,,,,
5811,09/13/24,17:00:00,30.558,301.4,,,,
5812,09/13/24,17:30:00,30.457,118.4,,,,
5813,09/13/24,18:00:00,30.457,0,,,,
5814,09/13/24,18:30:00,30.457,0,,,,
5815,09/13/24,19:00:00,30.457,0,,,,
5816,09/13/24,19:30:00,30.255,0,,,,
5817,09/13/24,20:00:00,30.154,0,,,,
5818,09/13/24,20:30:00,30.154,0,,,,
5819,09/13/24,21:00:00,30.154,0,,,,
5820,09/13/24,21:30:00,30.154,0,,,,
5821,09/13/24,22:00:00,30.054,0,,,,
5822,09/13/24,22:30:00,30.054,0,,,,
5823,09/13/24,23:00:00,30.054,0,,,,
5824,09/13/24,23:30:00,30.054,0,,,,
5825,09/14/24,0:00:00,30.054,0,,,,
5826,09/14/24,0:30:00,30.054,0,,,,
5827,09/14/24,1:00:00,30.054,0,,,,
5828,09/14/24,1:30:00,30.054,0,,,,
5829,09/14/24,2:00:00,30.054,0,,,,
5830,09/14/24,2:30:00,30.054,0,,,,
5831,09/14/24,3:00:00,30.054,0,,,,
5832,09/14/24,3:30:00,30.054,0,,,,
5833,09/14/24,4:00:00,30.054,0,,,,
5834,09/14/24,4:30:00,30.054,0,,,,
5835,09/14/24,5:00:00,30.054,0,,,,
5836,09/14/24,5:30:00,30.054,0,,,,
5837,09/14/24,6:00:00,30.054,0,,,,
5838,09/14/24,6:30:00,29.953,0,,,,
5839,09/14/24,7:00:00,30.054,32.3,,,,
5840,09/14/24,7:30:00,30.054,10.8,,,,
5841,09/14/24,8:00:00,30.054,21.5,,,,
5842,09/14/24,8:30:00,30.054,107.6,,,,
5843,09/14/24,9:00:00,30.054,129.2,,,,
5844,09/14/24,9:30:00,30.154,236.8,,,,
5845,09/14/24,10:00:00,30.154,75.3,,,,
5846,09/14/24,10:30:00,30.154,75.3,,,,
5847,09/14/24,11:00:00,30.154,226,,,,
5848,09/14/24,11:30:00,30.255,107.6,,,,
5849,09/14/24,12:00:00,30.255,172.2,,,,
5850,09/14/24,12:30:00,30.255,107.6,,,,
5851,09/14/24,13:00:00,30.255,86.1,,,,
5852,09/14/24,13:30:00,30.255,139.9,,,,
5853,09/14/24,14:00:00,30.356,86.1,,,,
5854,09/14/24,14:30:00,30.356,366,,,,
5855,09/14/24,15:00:00,30.356,1636.1,,,,
5856,09/14/24,15:30:00,30.356,710.4,,,,
5857,09/14/24,16:00:00,30.356,64.6,,,,
5858,09/14/24,16:30:00,30.457,925.7,,,,
5859,09/14/24,17:00:00,30.356,0,,,,
5860,09/14/24,17:30:00,30.356,355.2,,,,
5861,09/14/24,18:00:00,30.356,0,,,,
5862,09/14/24,18:30:00,30.356,32.3,,,,
5863,09/14/24,19:00:00,30.255,0,,,,
5864,09/14/24,19:30:00,30.255,0,,,,
5865,09/14/24,20:00:00,30.255,0,,,,
5866,09/14/24,20:30:00,30.255,0,,,,
5867,09/14/24,21:00:00,30.255,0,,,,
5868,09/14/24,21:30:00,30.255,0,,,,
